movie_id,movie_title,director(s),top_5_cast
22970,The Cabin in the Woods,Drew Goddard,"Kristen Connolly (Dana Polk)
Fran Kranz (Marty Mikalski)
Chris Hemsworth (Curt Vaughn)
Jesse Williams (Holden McCrea)
Anna Hutchison (Jules Louden)"
348291,Trust Me U Die,Billy Chung Siu-Hung,"Simon Yam
Mark Cheng Ho-Nam (Dr. Mike Chow)
Sam Lee
Chan Ying-Lai (Vivian)
Gladys Fung Hiu-Si"
948,Halloween,John Carpenter,"Donald Pleasence (Loomis)
Jamie Lee Curtis (Laurie)
Nancy Kyes (Annie)
P. J. Soles (Lynda)
Charles Cyphers (Brackett)"
292047,Tokyo Noir,"Masato Ishioka, Naoto Kumazawa","Takami Yoshimoto (Mari Kitajima)
Aimi Nakamura (Miyuki)
Kimika Yoshino (Nao)
Aya Seki
Go Riju"
15255,Undisputed II: Last Man Standing,Isaac Florentine,"Michael Jai White (George Chambers)
Scott Adkins (Yuri Boyka)
Ben Cross (Steven Parker)
Eli Danker (Crot)
Mark Ivanir (Gaga)"
278927,The Jungle Book,Jon Favreau,"Neel Sethi (Mowgli)
Bill Murray (Baloo (voice))
Ben Kingsley (Bagheera (voice))
Idris Elba (Shere Khan (voice))
Scarlett Johansson (Kaa (voice))"
169917,A Walk Among the Tombstones,Scott Frank,"Liam Neeson (Matthew Scudder)
Dan Stevens (Kenny Kristo)
David Harbour (Ray)
Boyd Holbrook (Peter Kristo)
Ólafur Darri Ólafsson (Jonas Loogan)"
9928,Robots,Chris Wedge,"Ewan McGregor (Rodney Copperbottom (voice))
Robin Williams (Fender (voice))
Halle Berry (Cappy (voice))
Amanda Bynes (Piper (voice))
Mel Brooks (Bigweld (voice))"
634528,The Marksman,Robert Lorenz,"Liam Neeson (Jim)
Jacob Perez (Miguel)
Katheryn Winnick (Sarah)
Teresa Ruiz (Rosa)
Sean A. Rosales (Hernando)"
55301,Alvin and the Chipmunks: Chipwrecked,Mike Mitchell,"Jason Lee (Dave)
David Cross (Ian)
Jenny Slate (Zoe)
Justin Long (Alvin (voice))
Matthew Gray Gubler (Simon (voice))"
10483,Death Race,Paul W. S. Anderson,"Jason Statham (Jensen Ames)
Joan Allen (Warden Hennessey)
Ian McShane (Coach)
Tyrese Gibson (Machine Gun Joe Mason)
Natalie Martinez (Elizabeth Case)"
10009,Brother Bear,"Aaron Blaise, Robert Walker","Joaquin Phoenix (Kenai (voice))
Jeremy Suarez (Koda (voice))
Jason Raize (Denahi (voice))
Rick Moranis (Rutt (voice))
Dave Thomas (Tuke (voice))"
206487,Predestination,"Michael Spierig, Peter Spierig","Ethan Hawke (The Bartender)
Sarah Snook (The Unmarried Mother)
Noah Taylor (Mr. Robertson)
Christopher Kirby (Mr. Miles)
Madeleine West (Mrs. Stapleton)"
2253,Valkyrie,Bryan Singer,"Tom Cruise (Claus Schenk Graf von Stauffenberg)
Kenneth Branagh (Henning von Tresckow)
Bill Nighy (Friedrich Olbricht)
Terence Stamp (Ludwig Beck)
Tom Wilkinson (Friedrich Fromm)"
1923,Twin Peaks: Fire Walk with Me,David Lynch,"Sheryl Lee (Laura Palmer)
Ray Wise (Leland Palmer)
Mädchen Amick (Shelly Johnson)
Dana Ashbrook (Bobby Briggs)
Phoebe Augustine (Ronette Pulaski)"
1014505,OVERLORD: The Sacred Kingdom,Naoyuki Ito,"Satoshi Hino (Ainz Ooal Gown / Momonga (voice))
Yoshino Aoyama (Neia Baraja (voice))
Hitomi Nabatame (Remedios Custodio (voice))
Saori Hayami (Calca Bessarez (voice))
Haruka Tomatsu (Kelart Custodio (voice))"
4248,Scary Movie 2,Keenen Ivory Wayans,"Anna Faris (Cindy Campbell)
Regina Hall (Brenda Meeks)
Shawn Wayans (Ray Wilkins)
Marlon Wayans (Shorty Meeks)
Christopher Masterson (Buddy Wilkerson)"
1235623,Eye for an Eye 2,Yang Bingjia,"Xie Miao (Cheng Xiazi)
Yang Enyou (Zhang Xiaoyu)
Huang Tao (Li Jiulang)
Pei Kuishan (Jiang Dahuzi)
Pema Jyad (Yao Wannian)"
1092506,On Swift Horses,Daniel Minahan,"Daisy Edgar-Jones (Muriel)
Jacob Elordi (Julius)
Will Poulter (Lee)
Diego Calva (Henry)
Sasha Calle (Sandra)"
227159,Horrible Bosses 2,Sean Anders,"Jason Bateman (Nick Hendricks)
Jason Sudeikis (Kurt Buckman)
Charlie Day (Dale Arbus)
Jennifer Aniston (Julia Harris)
Chris Pine (Rex Hanson)"
300668,Annihilation,Alex Garland,"Natalie Portman (Lena)
Jennifer Jason Leigh (Dr Ventress)
Gina Rodriguez (Anya Thorensen)
Tessa Thompson (Josie Radek)
Tuva Novotny (Cass Sheppard)"
54138,Star Trek Into Darkness,J.J. Abrams,"Chris Pine (Captain James T. Kirk)
Zachary Quinto (Commander Spock)
Zoe Saldaña (Leuitenant Nyota Uhura)
Benedict Cumberbatch (John Harrison / Khan)
Karl Urban (Dr. Leonard 'Bones' McCoy)"
140240,The Weapon,Aleksandr Rogozhkin,"Dmitry Palamarchuk
Ilya Noskov
Svetlana Schedrina
Anton Bagrov
Anton Pulit"
467244,The Zone of Interest,Jonathan Glazer,"Christian Friedel (Rudolf Höss)
Sandra Hüller (Hedwig Höss)
Johann Karthaus (Claus Höss)
Luis Noah Witte (Hans Höss)
Nele Ahrensmeier (Inge-Brigit Höss)"
1592,Primal Fear,Gregory Hoblit,"Richard Gere (Martin Vail)
Laura Linney (Janet Venable)
Edward Norton (Aaron/Roy Stampler)
John Mahoney (Shaughnessy)
Alfre Woodard (Shoat)"
5255,The Polar Express,Robert Zemeckis,"Tom Hanks (Hero Boy / Father / Conductor / Hobo / Scrooge / Santa Claus)
Leslie Zemeckis (Sister Sarah / Mother)
Eddie Deezen (Know-It-All)
Nona Gaye (Hero Girl (voice))
Peter Scolari (Billy - Lonely Boy)"
22538,Scott Pilgrim vs. the World,Edgar Wright,"Michael Cera (Scott Pilgrim)
Mary Elizabeth Winstead (Ramona Flowers)
Ellen Wong (Knives Chau)
Kieran Culkin (Wallace Wells)
Alison Pill (Kim Pine)"
147441,Exodus: Gods and Kings,Ridley Scott,"Christian Bale (Moses)
Joel Edgerton (Ramses II)
Ben Kingsley (Nun)
John Turturro (Sethos I)
Aaron Paul (Joshua)"
364689,Ferdinand,Carlos Saldanha,"John Cena (Ferdinand (voice))
Kate McKinnon (Lupe (voice))
Anthony Anderson (Bones (voice))
Bobby Cannavale (Valiente / Valiente's Father (voice))
Peyton Manning (Guapo (voice))"
4982,American Gangster,Ridley Scott,"Denzel Washington (Frank Lucas)
Russell Crowe (Richie Roberts)
Josh Brolin (Detective Trupo)
Chiwetel Ejiofor (Huey Lucas)
Cuba Gooding Jr. (Nicky Barnes)"
534,Terminator Salvation,McG,"Christian Bale (John Connor)
Christian Bale (John Connor)
Sam Worthington (Marcus Wright)
Sam Worthington (Marcus Wright)
Moon Bloodgood (Blair Williams)"
913290,Barbarian,Zach Cregger,"Georgina Campbell (Tess)
Justin Long (AJ)
Bill Skarsgård (Keith)
Richard Brake (Frank)
Matthew Patrick Davis (The Mother)"
68734,Argo,Ben Affleck,"Ben Affleck (Tony Mendez)
Bryan Cranston (Jack O'Donnell)
Alan Arkin (Lester Siegel)
John Goodman (John Chambers)
Victor Garber (Ken Taylor)"
64690,Drive,Nicolas Winding Refn,"Ryan Gosling (Driver)
Carey Mulligan (Irene)
Bryan Cranston (Shannon)
Albert Brooks (Bernie Rose)
Oscar Isaac (Standard)"
1735,The Mummy: Tomb of the Dragon Emperor,Rob Cohen,"Brendan Fraser (Rick O'Connell)
Maria Bello (Evelyn O'Connell)
John Hannah (Jonathan Carnahan)
Luke Ford (Alex O'Connell)
Isabella Leong Lok-Sze (Lin)"
38050,The Adjustment Bureau,George Nolfi,"Matt Damon (David Norris)
Emily Blunt (Elise Sellas)
John Slattery (Richardson)
Anthony Mackie (Harry Mitchell)
Michael Kelly (Charlie Traynor)"
1050035,Monster,Hirokazu Kore-eda,"Soya Kurokawa (Minato Mugino)
Hinata Hiiragi (Yori Hoshikawa)
Sakura Ando (Saori Mugino)
Eita Nagayama (Michitoshi Hori)
Yuko Tanaka (Makiko Fushimi)"
9444,Anastasia,"Don Bluth, Gary Goldman","Meg Ryan (Anastasia (voice))
John Cusack (Dimitri (voice))
Kelsey Grammer (Vladimir (voice))
Christopher Lloyd (Rasputin (voice))
Hank Azaria (Bartok (voice))"
196,Back to the Future Part III,Robert Zemeckis,"Michael J. Fox (Marty McFly / Seamus McFly)
Christopher Lloyd (Doctor Emmett Brown)
Mary Steenburgen (Clara Clayton)
Thomas F. Wilson (Buford 'Mad Dog' Tannen / Biff Tannen)
Lea Thompson (Maggie McFly / Lorraine McFly)"
222935,The Fault in Our Stars,Josh Boone,"Shailene Woodley (Hazel Grace Lancaster)
Ansel Elgort (Augustus Waters)
Nat Wolff (Isaac)
Laura Dern (Frannie Lancaster)
Sam Trammell (Michael Lancaster)"
1954,The Butterfly Effect,"Eric Bress, J. Mackye Gruber","Ashton Kutcher (Evan Treborn)
Amy Smart (Kayleigh Miller)
Melora Walters (Andrea Treborn)
Elden Henson (Lenny Kagan)
William Lee Scott (Tommy Miller)"
297090,The Torture Club,Kōta Yoshida,"Noriko Kijima (Yuzuki Muto)
Haruna Yoshizumi (Aoi Funaki)
Yuki Mamiya (Yuri Kobashi)
Mika Yano (Maika Shinzaki)
Nami Motoyama"
63,Twelve Monkeys,Terry Gilliam,"Bruce Willis (James Cole)
Madeleine Stowe (Dr. Kathryn Railly)
Brad Pitt (Jeffrey Goines)
Christopher Plummer (Dr. Goines)
David Morse (Dr. Peters)"
262500,Insurgent,Robert Schwentke,"Shailene Woodley (Beatrice 'Tris' Prior)
Theo James (Tobias 'Four' Eaton)
Miles Teller (Peter Hayes)
Kate Winslet (Jeanine Matthews)
Ansel Elgort (Caleb Prior)"
1144962,Transmorphers: Mech Beasts,Michael Su,"Tom Arnold (Brady)
Tania Fox (Lana)
Jolene Anderson (Agnes)
Andrew Rogers (Captain Watts)
Mica Javier (Mila)"
1249385,Ghost Game,Jill Gevargizian,"Kia Dorsey (Laura)
Zaen Haidar (Vin)
Sam Lukowski (Adrien)
Michael C. Williams (Pete)
Emily Bennett (Meg)"
965150,Aftersun,Charlotte Wells,"Paul Mescal (Calum)
Frankie Corio (Sophie)
Brooklyn Toulson (Michael)
Celia Rowlson-Hall (Adult Sophie)
Sally Messham (Belinda)"
117251,White House Down,Roland Emmerich,"Channing Tatum (John Cale)
Jamie Foxx (President James Sawyer)
Joey King (Emily Cale)
Maggie Gyllenhaal (Deputy SAIC Carol Finnerty)
Richard Jenkins (Speaker Eli Raphelson)"
1203329,The Witcher: Sirens of the Deep,Kang Hei Chul,"Doug Cockle (Geralt (voice))
Joey Batey (Jaskier / Young Jaskier (voice))
Christina Wren (Essi (voice))
Emily Carey (Sh'eenaz (voice))
Camrus Johnson (Agloval (voice))"
49049,Dredd,Pete Travis,"Karl Urban (Judge Dredd)
Olivia Thirlby (Cassandra Anderson)
Lena Headey (Ma-Ma)
Wood Harris (Kay)
Langley Kirkwood (Judge Lex)"
990140,Sakra,"Donnie Yen, Kam Ka-Wai","Donnie Yen (Qiao Feng / Xiao Feng)
Yukee Chen (A Zhu)
Liu Yase (A Zi)
Kara Wai Ying-Hung (Ruan Xingzhu)
Wu Yue (Murong Fu)"
415,Batman & Robin,Joel Schumacher,"George Clooney (Bruce Wayne / Batman)
Chris O'Donnell (Dick Grayson / Robin)
Arnold Schwarzenegger (Dr. Victor Fries / Mr. Freeze)
Uma Thurman (Dr. Pamela Isley / Poison Ivy)
Alicia Silverstone (Barbara Wilson / Batgirl)"
961268,Ballerina,Lee Chung-hyun,"Jun Jong-seo (Jang Ok-joo)
Kim Ji-hoon (Choi Pro)
Park Yu-rim (Choi Min-hee)
Shin Se-hwi (High School Student)
Park Hyoung-soo (Myung-shik)"
34433,Dragon Ball Z: Broly - The Legendary Super Saiyan,Shigeyasu Yamauchi,"Bin Shimada (Broly (voice))
Masako Nozawa (Son Goku / Son Gohan (voice))
Ryo Horikawa (Vegeta (voice))
Iemasa Kayumi (Paragus (voice))
Takeshi Kusao (Trunks (voice))"
11322,Public Enemies,Michael Mann,"Johnny Depp (John Dillinger)
Christian Bale (Melvin Purvis)
Marion Cotillard (Billie Frechette)
Jason Clarke ('Red' Hamilton)
Rory Cochrane (Agent Carter Baum)"
181533,Night at the Museum: Secret of the Tomb,Shawn Levy,"Ben Stiller (Larry Daley / Laaa)
Robin Williams (Theodore Roosevelt)
Owen Wilson (Jedediah Smith)
Steve Coogan (Octavius)
Ricky Gervais (Dr. McPhee)"
9732,The Lion King II: Simba's Pride,Darrell Rooney,"Matthew Broderick (Simba (voice))
Neve Campbell (Kiara (voice))
Jason Marsden (Kovu (voice))
Nathan Lane (Timon (voice))
Ernie Sabella (Pumbaa (voice))"
77950,Turbo,David Soren,"Ryan Reynolds (Turbo (voice))
Paul Giamatti (Chet (voice))
Michael Peña (Tito (voice))
Samuel L. Jackson (Whiplash (voice))
Luis Guzmán (Angelo (voice))"
163,Ocean's Twelve,Steven Soderbergh,"George Clooney (Danny Ocean)
Julia Roberts (Tess Ocean)
Brad Pitt (Rusty Ryan)
Matt Damon (Linus Caldwell)
Catherine Zeta-Jones (Isabel Lahiri)"
2493,The Princess Bride,Rob Reiner,"Cary Elwes (Westley)
Robin Wright (The Princess Bride)
Mandy Patinkin (Inigo Montoya)
Chris Sarandon (Prince Humperdinck)
Christopher Guest (Count Rugen)"
76,Before Sunrise,Richard Linklater,"Ethan Hawke (Jesse)
Julie Delpy (Céline)
Andrea Eckert (Wife on Train)
Hanno Pöschl (Husband on Train)
Karl Bruckschwaiger (Guy on Bridge)"
85877,The 33D Invader,Cash Chin Man-Kei,"Wu Qing-Qing (Future)
Chen Jun-Yan (Long / Lawrence)
Akiho Yoshizawa (Chin-Chin / Jeana)
Taka Katou (Xucker 1)
Ya-Wen Hsueh (Xucker 2)"
87428,That's My Boy,Sean Anders,"Adam Sandler (Donny Berger)
Andy Samberg (Todd Peterson)
Leighton Meester (Jamie Martin)
Vanilla Ice (Vanilla Ice)
Tony Orlando (Steve Spirou)"
1624,Liar Liar,Tom Shadyac,"Jim Carrey (Fletcher Reede)
Maura Tierney (Audrey Reede)
Justin Cooper (Max Reede)
Cary Elwes (Jerry)
Anne Haney (Greta)"
2022,Mr. Deeds,Steven Brill,"Adam Sandler (Longfellow Deeds)
Winona Ryder (Babe Bennett)
John Turturro (Emilio Lopez)
Allen Covert (Marty)
Peter Gallagher (Chuck Cedar)"
13448,Angels & Demons,Ron Howard,"Tom Hanks (Robert Langdon)
Ewan McGregor (Camerlengo Patrick McKenna)
Ayelet Zurer (Vittoria Vetra)
Stellan Skarsgård (Commander Richter)
Pierfrancesco Favino (Inspector Olivetti)"
149,Akira,Katsuhiro Otomo,"Mitsuo Iwata (Shotaro Kaneda (voice))
Nozomu Sasaki (Tetsuo Shima (voice))
Mami Koyama (Kei (voice))
Taro Ishida (Colonel Shikishima)
Mizuho Suzuki (Doctor Ônishi)"
826510,Harold and the Purple Crayon,Carlos Saldanha,"Zachary Levi (Harold)
Lil Rel Howery (Moose)
Zooey Deschanel (Terry)
Benjamin Bottani (Mel)
Tanya Reynolds (Porcupine)"
1079485,Winnie-the-Pooh: Blood and Honey 2,Rhys Frake-Waterfield,"Scott Chambers (Christopher Robin)
Tallulah Evans (Lexy)
Ryan Oliva (Winnie the Pooh)
Lewis Santer (Tigger)
Marcus Massey (Owl)"
501989,Ode to Joy,Jason Winer,"Martin Freeman (Charlie)
Morena Baccarin (Francesca)
Jake Lacy (Cooper)
Melissa Rauch (Bethany)
Shannon Woodward (Liza)"
5879,In the Realm of the Senses,Nagisa Ōshima,"Eiko Matsuda (Sada Abe)
Tatsuya Fuji (Kichizo Ishida)
Aoi Nakajima (Toku)
Yasuko Matsui (Tagawa Inn Manager)
Meika Seri (Matsuko (Yoshidaya Maid))"
1302916,Heart Eyes,Josh Ruben,"Olivia Holt (Ally McCabe)
Mason Gooding (Jay Simmonds)
Gigi Zumbado (Monica)
Michaela Watkins (Crystal Cane)
Devon Sawa (Detective Zeke Hobbs)"
414,Batman Forever,Joel Schumacher,"Val Kilmer (Bruce Wayne / Batman)
Tommy Lee Jones (Harvey Dent / Two-Face)
Jim Carrey (Edward Nygma / The Riddler)
Nicole Kidman (Dr. Chase Meridian)
Chris O'Donnell (Dick Grayson / Robin)"
346672,Underworld: Blood Wars,Anna Foerster,"Kate Beckinsale (Selene)
Theo James (David)
Tobias Menzies (Marius)
Lara Pulver (Semira)
Bradley James (Varga)"
4909,The Day of the Jackal,Fred Zinnemann,"Edward Fox (The Jackal)
Terence Alexander (Lloyd)
Michel Auclair (Colonel Rolland)
Alan Badel (the Minister)
Tony Britton (Inspector Thomas)"
526896,Morbius,Daniel Espinosa,"Jared Leto (Dr. Michael Morbius)
Matt Smith (Milo)
Adria Arjona (Martine Bancroft)
Jared Harris (Dr. Emil Nicholas)
Tyrese Gibson (Agent Simon Stroud)"
9470,Kung Fu Hustle,Stephen Chow,"Stephen Chow (Sing)
Yuen Qiu (Landlady)
Yuen Wah (Landlord)
Lam Tze-Chung (Sing's Sidekick)
Bruce Leung Siu-Lung (The Beast)"
11411,Superman IV: The Quest for Peace,Sidney J. Furie,"Christopher Reeve (Clark Kent / Superman)
Margot Kidder (Lois Lane)
Gene Hackman (Lex Luthor)
Mariel Hemingway (Lacy Warfield)
Jackie Cooper (Perry White)"
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,Jeff Rowe,"Micah Abbey (Donatello (voice))
Shamon Brown Jr. (Michelangelo (voice))
Nicolas Cantu (Leonardo (voice))
Brady Noon (Raphael (voice))
Ayo Edebiri (April O'Neil (voice))"
173185,It Boy,David Moreau,"Virginie Efira (Alice Lantins)
Pierre Niney (Balthazar Apfel)
Gilles Cohen (Vincent Khan)
Amélie Glenn (Lise Duchêne)
Charles Berling (Luc Apfel)"
1026436,Miller's Girl,Jade Halley Bartlett,"Jenna Ortega (Cairo Sweet)
Martin Freeman (Jonathan Miller)
Bashir Salahuddin (Boris Fillmore)
Gideon Adlon (Winnie Black)
Dagmara Dominczyk (Beatrice June Harker)"
80788,Beautiful Teacher in Torture Hell,Masahito Segawa,"Ran Masaki (Noriko Saotome(早乙女法子))
Izumi Shima (Saeko Okazaki(岡崎冴子))
Saori Mizuno (Yuki Tanokura(田野倉由紀))
Hiroshi Nawa (Satoshi Tanokura(田野倉聡))
Nobutaka Masutomi (Morita(森田))"
484641,Anna,Luc Besson,"Sasha Luss (Anna)
Helen Mirren (Olga)
Luke Evans (Alex Tchenkov)
Cillian Murphy (Lenny Miller)
Lera Abova (Maude)"
22803,Law Abiding Citizen,F. Gary Gray,"Jamie Foxx (Nick Rice)
Gerard Butler (Clyde Alexander Shelton)
Colm Meaney (Detective Dunnigan)
Bruce McGill (Jonas Cantrell)
Leslie Bibb (Sarah Lowell)"
324849,The Lego Batman Movie,Chris McKay,"Will Arnett (Batman / Bruce Wayne (voice))
Michael Cera (Robin / Dick Grayson (voice))
Rosario Dawson (Batgirl / Barbara Gordon (voice))
Ralph Fiennes (Alfred Pennyworth (voice))
Zach Galifianakis (Joker (voice))"
22794,Cloudy with a Chance of Meatballs,"Christopher Miller, Phil Lord","Bill Hader (Flint Lockwood (voice))
Anna Faris (Sam Sparks (voice))
James Caan (Tim Lockwood (voice))
Andy Samberg (""Baby"" Brent (voice))
Bruce Campbell (Mayor Shelbourne (voice))"
1894,Star Wars: Episode II - Attack of the Clones,George Lucas,"Hayden Christensen (Anakin Skywalker)
Ewan McGregor (Obi-Wan Kenobi)
Natalie Portman (Padmé Amidala)
Christopher Lee (Count Dooku)
Samuel L. Jackson (Mace Windu)"
505283,My Cousin Sister,Yoon Joong-boo,"Ahn So-hee
Min Do-yoon
Kang Min-woo
Yoo Hae-na
Lee Mi-na"
568620,Snake Eyes: G.I. Joe Origins,Robert Schwentke,"Henry Golding (Snake Eyes)
Andrew Koji (Tommy / Storm Shadow)
Haruka Abe (Akiko)
Úrsula Corberó (The Baroness)
Samara Weaving (Scarlett)"
36593,Naked Gun 33⅓: The Final Insult,Peter Segal,"Leslie Nielsen (Lt. Frank Drebin)
Priscilla Presley (Jane Spencer)
George Kennedy (Ed Hocken)
O. J. Simpson (Nordberg)
Fred Ward (Rocco)"
522627,The Gentlemen,Guy Ritchie,"Matthew McConaughey (Michael Pearson)
Charlie Hunnam (Ray)
Michelle Dockery (Rosalind Pearson)
Jeremy Strong (Matthew)
Lyne Renee (Jackie)"
56379,Beach House,Sergio Citti,"Ugo Tognazzi (Alfredo Cerquetti)
Mariangela Melato (Giulia)
Anna Melato (Bice)
Gigi Proietti (Gigi)
Paolo Stoppa (Nonno)"
8456,Never Back Down,Jeff Wadlow,"Sean Faris (Jake Tyler)
Amber Heard (Baja Miller)
Cam Gigandet (Ryan McCarthy)
Djimon Hounsou (Jean Roqua)
Evan Peters (Max Cooperman)"
2280,Big,Penny Marshall,"Tom Hanks (Josh Baskin)
Elizabeth Perkins (Susan)
Robert Loggia (MacMillan)
John Heard (Paul)
Jared Rushton (Billy)"
280180,Beverly Hills Cop: Axel F,Mark Molloy,"Eddie Murphy (Axel Foley)
Joseph Gordon-Levitt (Detective Bobby Abbott)
Taylour Paige (Jane Saunders)
Judge Reinhold (Billy Rosewood)
John Ashton (Chief John Taggart)"
9802,The Rock,Michael Bay,"Sean Connery (John Patrick Mason)
Nicolas Cage (Dr. Stanley Goodspeed)
Ed Harris (Brigadier General Francis X. Hummel, USMC)
John Spencer (FBI Director James Womack)
David Morse (Major Tom Baxter)"
5876,The Mist,Frank Darabont,"Thomas Jane (David Drayton)
Laurie Holden (Amanda Dunfrey)
Toby Jones (Ollie Weeks)
Marcia Gay Harden (Mrs. Carmody)
Andre Braugher (Brent Norton)"
1151039,Nonnas,Stephen Chbosky,"Vince Vaughn (Joe Scaravella)
Lorraine Bracco (Roberta)
Talia Shire (Teresa)
Susan Sarandon (Gia)
Linda Cardellini (Olivia)"
9335,Transporter 2,Louis Leterrier,"Jason Statham (Frank Martin)
Amber Valletta (Audrey Billings)
Alessandro Gassmann (Gianni Chellini)
Kate Nauta (Lola)
Matthew Modine (Jefferson Billings)"
9360,Anaconda,Luis Llosa,"Jennifer Lopez (Terri Flores)
Ice Cube (Danny Rich)
Jon Voight (Paul Serone)
Eric Stoltz (Dr. Steven Cale)
Jonathan Hyde (Warren Westridge)"
64635,Total Recall,Len Wiseman,"Colin Farrell (Douglas Quaid / Hauser)
Jessica Biel (Melina)
Kate Beckinsale (Lori Quaid)
Ethan Hawke (Carl Hauser (director’s cut))
Bill Nighy (Matthias)"
39514,RED,Robert Schwentke,"Bruce Willis (Frank Moses)
John Malkovich (Marvin Boggs)
Morgan Freeman (Joe Matheson)
Helen Mirren (Victoria)
Mary-Louise Parker (Sarah Ross)"
1096197,No Way Up,Claudio Fäh,"Colm Meaney (Brandon)
Phyllis Logan (Mardy)
Sophie McIntosh (Ava)
Will Attenborough (Kyle)
Jeremias Amoore (Jed)"
12405,Slumdog Millionaire,Danny Boyle,"Dev Patel (Older Jamal)
Freida Pinto (Older Latika)
Madhur Mittal (Older Salim)
Anil Kapoor (Prem)
Mahesh Manjrekar (Javed)"
1181540,Guns Up,Edward Drake,"Kevin James (Ray Hayes)
Christina Ricci (Alice Hayes)
Luis Guzmán (Ignatius Locke)
Joey Diaz (Charlie Brooks)
Melissa Leo (Michael Temple)"
225886,Sex Tape,Jake Kasdan,"Cameron Diaz (Annie)
Jason Segel (Jay)
Rob Corddry (Robby)
Ellie Kemper (Tess)
Rob Lowe (Hank)"
296,Terminator 3: Rise of the Machines,Jonathan Mostow,"Arnold Schwarzenegger (The Terminator)
Nick Stahl (John Connor)
Claire Danes (Kate Brewster)
Kristanna Loken (T-X)
Earl Boen (Dr. Peter Silberman)"
405817,Young Mother: The Original,Jeong Do-soo,"Jin Si-ah (Joo-hee)
Oh Gil-jae (Jin-goo)
Ahn So-hee (Hwa-yeong)
Do Mo-se (Hwa-yeong' ex-boyfriend)"
6957,The 40 Year Old Virgin,Judd Apatow,"Steve Carell (Andy Stitzer)
Catherine Keener (Trish Piedmont)
Paul Rudd (David)
Romany Malco (Jay)
Seth Rogen (Cal)"
16859,Kiki's Delivery Service,Hayao Miyazaki,"Minami Takayama (Kiki / Ursula (voice))
Rei Sakuma (Jiji (voice))
Kappei Yamaguchi (Tombo (voice))
Keiko Toda (Osono (voice))
Mieko Nobusawa (Kokiri (voice))"
1075794,Leo,"David Wachtenheim, Robert Marianetti, Robert Smigel","Adam Sandler (Leo (voice))
Bill Burr (Squirtle (voice))
Cecily Strong (Mrs. Malkin  (voice))
Jason Alexander (Jayda's Dad (voice))
Rob Schneider (Principal (voice))"
77877,The Lucky One,Scott Hicks,"Zac Efron (Logan Thibault)
Taylor Schilling (Beth Clayton)
Blythe Danner (Nana)
Jay R. Ferguson (Keith Clayton)
Riley Thomas Stewart (Ben Clayton)"
187017,22 Jump Street,"Phil Lord, Christopher Miller","Jonah Hill (Schmidt)
Channing Tatum (Jenko)
Peter Stormare (The Ghost)
Wyatt Russell (Zook)
Amber Stevens West (Maya)"
522681,Escape Room,Adam Robitel,"Taylor Russell (Zoey Davis)
Logan Miller (Ben Miller)
Jay Ellis (Jason Walker)
Deborah Ann Woll (Amanda Harper)
Nik Dodani (Danny Khan)"
11104,Chungking Express,Wong Kar-wai,"Brigitte Lin (Woman in Blonde Wig)
Tony Leung (Cop 663)
Faye Wong (Faye)
Takeshi Kaneshiro (He Zhiwu / Cop 223)
Valerie Chow (Air Hostess)"
57165,Wrath of the Titans,Jonathan Liebesman,"Sam Worthington (Perseus)
Liam Neeson (Zeus)
Ralph Fiennes (Hades)
Rosamund Pike (Andromeda)
Bill Nighy (Hephaestus)"
770,Gone with the Wind,Victor Fleming,"Vivien Leigh (Scarlett O'Hara)
Clark Gable (Rhett Butler)
Olivia de Havilland (Melanie Hamilton)
Leslie Howard (Ashley Wilkes)
Hattie McDaniel (Mammy)"
1646,Freedom Writers,Richard LaGravenese,"Hilary Swank (Erin Gruwell)
Patrick Dempsey (Scott Casey)
Scott Glenn (Steve Gruwell)
Imelda Staunton (Margaret Campbell)
April Hernandez Castillo (Eva Benitez)"
